CountryA2	CountryName	Category	ISO2	Region	Language	Parent	ChangeDate
GR	Greece	department	GR-59	Pélla	el	GR-B	2010-02-19	
GR	Greece	department	GR-61	Piería	el	GR-B	2010-02-19	
GR	Greece	department	GR-62	Sérres	el	GR-B	2010-02-19	
GR	Greece	department	GR-63	Flórina	el	GR-C	2010-02-19	
GR	Greece	department	GR-64	Chalkidikí	el	GR-B	2010-02-19	
GR	Greece	self-governed part	GR-69	Ágion Óros	el		2010-02-19	
GR	Greece	department	GR-71	Évros	el	GR-A	2010-02-19	
GR	Greece	department	GR-72	Xánthi	el	GR-A	2010-02-19	
GR	Greece	department	GR-73	Rodópi	el	GR-A	2010-02-19	
GR	Greece	department	GR-81	Dodekánisa	el	GR-L	2010-02-19	
GR	Greece	department	GR-82	Kykládes	el	GR-L	2010-02-19	
GR	Greece	department	GR-83	Lésvos	el	GR-K	2010-02-19	
GR	Greece	department	GR-84	Sámos	el	GR-K	2010-02-19	
GR	Greece	department	GR-85	Chíos	el	GR-K	2010-02-19	
GR	Greece	department	GR-91	Irakleío	el	GR-M	2010-02-19	
GR	Greece	department	GR-92	Lasíthi	el	GR-M	2010-02-19	
GR	Greece	department	GR-93	Rethýmnis	el	GR-M	2010-02-19	
GR	Greece	department	GR-94	Chaniá	el	GR-M	2010-02-19	
GR	Greece	administrative region	GR-A	Anatolikí Makedonía kai Thráki	el		2010-02-19	
GR	Greece	department	GR-A1	Attikí	el	GR-I	2010-02-19	
GR	Greece	administrative region	GR-B	Kentrikí Makedonía	el		2010-02-19	
GR	Greece	administrative region	GR-C	Dytikí Makedonía	el		2010-02-19	
GR	Greece	administrative region	GR-D	Ípeiros	el		2010-02-19	
GR	Greece	administrative region	GR-E	Thessalía	el		2010-02-19	
GR	Greece	administrative region	GR-F	Ionía Nísia	el		2010-02-19	
GR	Greece	administrative region	GR-G	Dytikí Elláda	el		2010-02-19	
GR	Greece	administrative region	GR-H	Stereá Elláda	el		2010-02-19	
GR	Greece	administrative region	GR-I	Attikí	el		2010-02-19	
GR	Greece	administrative region	GR-J	Peloponnísos	el		2010-02-19	
GR	Greece	administrative region	GR-K	Voreío Aigaío	el		2010-02-19	
GR	Greece	administrative region	GR-L	Notío Aigaío	el		2010-02-19	
GR	Greece	administrative region	GR-M	Krítí	el		2010-02-19	
GT	Guatemala	department	GT-AV	Alta Verapaz	es		2015-11-27	
GT	Guatemala	department	GT-BV	Baja Verapaz	es		2015-11-27	
GT	Guatemala	department	GT-CM	Chimaltenango	es		2015-11-27	
GT	Guatemala	department	GT-CQ	Chiquimula	es		2015-11-27	
GT	Guatemala	department	GT-ES	Escuintla	es		2015-11-27	
GT	Guatemala	department	GT-GU	Guatemala	es		2015-11-27	
GT	Guatemala	department	GT-HU	Huehuetenango	es		2015-11-27	
GT	Guatemala	department	GT-IZ	Izabal	es		2015-11-27	
GT	Guatemala	department	GT-JA	Jalapa	es		2015-11-27	
GT	Guatemala	department	GT-JU	Jutiapa	es		2015-11-27	
GT	Guatemala	department	GT-PE	Petén	es		2015-11-27	
GT	Guatemala	department	GT-PR	El Progreso	es		2015-11-27	
GT	Guatemala	department	GT-QC	Quiché	es		2015-11-27	
GT	Guatemala	department	GT-QZ	Quetzaltenango	es		2015-11-27	
GT	Guatemala	department	GT-RE	Retalhuleu	es		2015-11-27	
GT	Guatemala	department	GT-SA	Sacatepéquez	es		2015-11-27	
GT	Guatemala	department	GT-SM	San Marcos	es		2015-11-27	
GT	Guatemala	department	GT-SO	Sololá	es		2015-11-27	
GT	Guatemala	department	GT-SR	Santa Rosa	es		2015-11-27	
GT	Guatemala	department	GT-SU	Suchitepéquez	es		2015-11-27	
GT	Guatemala	department	GT-TO	Totonicapán	es		2015-11-27	
GT	Guatemala	department	GT-ZA	Zacapa	es		2015-11-27	
GW	Guinea-Bisau	region	GW-BA	Bafatá	pt	GW-L	2010-02-19	
GW	Guinea-Bisau	region	GW-BL	Bolama	pt	GW-S	2010-02-19	
GW	Guinea-Bisau	region	GW-BM	Biombo	pt	GW-N	2010-02-19	
GW	Guinea-Bisau	autonomous sector	GW-BS	Bissau	pt		2010-02-19	
GW	Guinea-Bisau	region	GW-CA	Cacheu	pt	GW-N	2010-02-19	
GW	Guinea-Bisau	region	GW-GA	Gabú	pt	GW-L	2010-02-19	
GW	Guinea-Bisau	province	GW-L	Leste	pt		2010-02-19	
GW	Guinea-Bisau	province	GW-N	Norte	pt		2010-02-19	
GW	Guinea-Bisau	region	GW-OI	Oio	pt	GW-N	2010-02-19	
GW	Guinea-Bisau	region	GW-QU	Quinara	pt	GW-S	2010-02-19	
GW	Guinea-Bisau	province	GW-S	Sul	pt		2010-02-19	
GW	Guinea-Bisau	region	GW-TO	Tombali	pt	GW-S	2010-02-19	
GY	Guyana	region	GY-BA	Barima-Waini	en		2015-11-27	
GY	Guyana	region	GY-CU	Cuyuni-Mazaruni	en		2015-11-27	
GY	Guyana	region	GY-DE	Demerara-Mahaica	en		2015-11-27	
GY	Guyana	region	GY-EB	East Berbice-Corentyne	en		2015-11-27	
GY	Guyana	region	GY-ES	Essequibo Islands-West Demerara	en		2015-11-27	
GY	Guyana	region	GY-MA	Mahaica-Berbice	en		2015-11-27	
GY	Guyana	region	GY-PM	Pomeroon-Supenaam	en		2015-11-27	
GY	Guyana	region	GY-PT	Potaro-Siparuni	en		2015-11-27	
GY	Guyana	region	GY-UD	Upper Demerara-Berbice	en		2015-11-27	
GY	Guyana	region	GY-UT	Upper Takutu-Upper Essequibo	en		2015-11-27	
HN	Honduras	department	HN-AT	Atlántida	es		2011-12-13	
HN	Honduras	department	HN-CH	Choluteca	es		2011-12-13	
HN	Honduras	department	HN-CL	Colón	es		2011-12-13	
HN	Honduras	department	HN-CM	Comayagua	es		2011-12-13	
HN	Honduras	department	HN-CP	Copán	es		2011-12-13	
HN	Honduras	department	HN-CR	Cortés	es		2011-12-13	
HN	Honduras	department	HN-EP	El Paraíso	es		2011-12-13	
HN	Honduras	department	HN-FM	Francisco Morazán	es		2011-12-13	
HN	Honduras	department	HN-GD	Gracias a Dios	es		2011-12-13	
HN	Honduras	department	HN-IB	Islas de la Bahía	es		2011-12-13	
HN	Honduras	department	HN-IN	Intibucá	es		2011-12-13	
HN	Honduras	department	HN-LE	Lempira	es		2011-12-13	
HN	Honduras	department	HN-LP	La Paz	es		2011-12-13	
HN	Honduras	department	HN-OC	Ocotepeque	es		2011-12-13	
HN	Honduras	department	HN-OL	Olancho	es		2011-12-13	
HN	Honduras	department	HN-SB	Santa Bárbara	es		2011-12-13	
HN	Honduras	department	HN-VA	Valle	es		2011-12-13	
HN	Honduras	department	HN-YO	Yoro	es		2011-12-13	
HR	Croatia	county	HR-01	Zagrebačka županija	hr		2011-12-13	
HR	Croatia	county	HR-02	Krapinsko-zagorska županija	hr		2011-12-13	
HR	Croatia	county	HR-03	Sisačko-moslavačka županija	hr		2011-12-13	
HR	Croatia	county	HR-04	Karlovačka županija	hr		2011-12-13	
HR	Croatia	county	HR-05	Varaždinska županija	hr		2011-12-13	
HR	Croatia	county	HR-06	Koprivničko-križevačka županija	hr		2011-12-13	
HR	Croatia	county	HR-07	Bjelovarsko-bilogorska županija	hr		2011-12-13	
HR	Croatia	county	HR-08	Primorsko-goranska županija	hr		2011-12-13	
HR	Croatia	county	HR-09	Ličko-senjska županija	hr		2011-12-13	
HR	Croatia	county	HR-10	Virovitičko-podravska županija	hr		2011-12-13	
HR	Croatia	county	HR-11	Požeško-slavonska županija	hr		2011-12-13	
HR	Croatia	county	HR-12	Brodsko-posavska županija	hr		2011-12-13	
HR	Croatia	county	HR-13	Zadarska županija	hr		2011-12-13	
HR	Croatia	county	HR-14	Osječko-baranjska županija	hr		2011-12-13	
HR	Croatia	county	HR-15	Šibensko-kninska županija	hr		2011-12-13	
HR	Croatia	county	HR-16	Vukovarsko-srijemska županija	hr		2011-12-13	
HR	Croatia	county	HR-17	Splitsko-dalmatinska županija	hr		2011-12-13	
HR	Croatia	county	HR-18	Istarska županija	hr		2011-12-13	
HR	Croatia	county	HR-19	Dubrovačko-neretvanska županija	hr		2011-12-13	
HR	Croatia	county	HR-20	Međimurska županija	hr		2011-12-13	
HR	Croatia	city	HR-21	Grad Zagreb	hr		2011-12-13	
HT	Haiti	department	HT-AR	Artibonite	fr		2011-12-13	
HT	Haiti	department	HT-AR	Latibonit	ht		2011-12-13	
HT	Haiti	department	HT-CE	Centre	fr		2011-12-13	
HT	Haiti	department	HT-CE	Sant	ht		2011-12-13	
HT	Haiti	department	HT-GA	Grande’Anse	fr		2015-11-27	
HT	Haiti	department	HT-GA	Grandans	ht		2015-11-27	
HT	Haiti	department	HT-ND	Nord	fr		2011-12-13	
HT	Haiti	department	HT-ND	Nò	ht		2011-12-13	
HT	Haiti	department	HT-NE	Nord-Est	fr		2011-12-13	
HT	Haiti	department	HT-NE	Nòdès	ht		2011-12-13	
HT	Haiti	department	HT-NI	Nippes	fr		2011-12-13	
HT	Haiti	department	HT-NI	Nip	ht		2011-12-13	
HT	Haiti	department	HT-NO	Nord-Ouest	fr		2011-12-13	
HT	Haiti	department	HT-NO	Nòdwès	ht		2011-12-13	
HT	Haiti	department	HT-OU	Ouest	fr		2011-12-13	
HT	Haiti	department	HT-OU	Lwès	ht		2011-12-13	
HT	Haiti	department	HT-SD	Sud	fr		2011-12-13	
HT	Haiti	department	HT-SD	Sid	ht		2011-12-13	
HT	Haiti	department	HT-SE	Sud-Est	fr		2011-12-13	
HT	Haiti	department	HT-SE	Sidès	ht		2011-12-13	
HU	Hungary	county	HU-BA	Baranya	hu		2010-06-30	
HU	Hungary	city of county right	HU-BC	Békéscsaba	hu		2010-06-30	
HU	Hungary	county	HU-BE	Békés	hu		2010-06-30	
HU	Hungary	county	HU-BK	Bács-Kiskun	hu		2010-06-30	
HU	Hungary	capital city	HU-BU	Budapest	hu		2010-06-30	
HU	Hungary	county	HU-BZ	Borsod-Abaúj-Zemplén	hu		2010-06-30	
HU	Hungary	county	HU-CS	Csongrád	hu		2010-06-30	
HU	Hungary	city of county right	HU-DE	Debrecen	hu		2010-06-30	
HU	Hungary	city of county right	HU-DU	Dunaújváros	hu		2010-06-30	
HU	Hungary	city of county right	HU-EG	Eger	hu		2010-06-30	
HU	Hungary	city of county right	HU-ER*	Érd	hu		2010-06-30	
HU	Hungary	county	HU-FE	Fejér	hu		2010-06-30	
HU	Hungary	county	HU-GS	Győr-Moson-Sopron	hu		2010-06-30	
HU	Hungary	city of county right	HU-GY	Győr	hu		2010-06-30	
HU	Hungary	county	HU-HB	Hajdú-Bihar	hu		2010-06-30	
HU	Hungary	county	HU-HE	Heves	hu		2010-06-30	
HU	Hungary	city of county right	HU-HV	Hódmezővásárhely	hu		2010-06-30	
HU	Hungary	county	HU-JN	Jász-Nagykun-Szolnok	hu		2010-06-30	
HU	Hungary	county	HU-KE	Komárom-Esztergom	hu		2010-06-30	
HU	Hungary	city of county right	HU-KM	Kecskemét	hu		2010-06-30	
HU	Hungary	city of county right	HU-KV	Kaposvár	hu		2010-06-30	
HU	Hungary	city of county right	HU-MI	Miskolc	hu		2010-06-30	
HU	Hungary	city of county right	HU-NK	Nagykanizsa	hu		2010-06-30	
HU	Hungary	county	HU-NO	Nógrád	hu		2010-06-30	
HU	Hungary	city of county right	HU-NY	Nyíregyháza	hu		2010-06-30	
HU	Hungary	county	HU-PE	Pest	hu		2010-06-30	
HU	Hungary	city of county right	HU-PS	Pécs	hu		2010-06-30	
HU	Hungary	city of county right	HU-SD	Szeged	hu		2010-06-30	
HU	Hungary	city of county right	HU-SF	Székesfehérvár	hu		2010-06-30	
HU	Hungary	city of county right	HU-SH	Szombathely	hu		2010-06-30	
HU	Hungary	city of county right	HU-SK	Szolnok	hu		2010-06-30	
HU	Hungary	city of county right	HU-SN	Sopron	hu		2010-06-30	
HU	Hungary	county	HU-SO	Somogy	hu		2010-06-30	
HU	Hungary	city of county right	HU-SS	Szekszárd	hu		2010-06-30	
HU	Hungary	city of county right	HU-ST	Salgótarján	hu		2010-06-30	
HU	Hungary	county	HU-SZ	Szabolcs-Szatmár-Bereg	hu		2010-06-30	
HU	Hungary	city of county right	HU-TB	Tatabánya	hu		2010-06-30	
HU	Hungary	county	HU-TO	Tolna	hu		2010-06-30	
HU	Hungary	county	HU-VA	Vas	hu		2010-06-30	
HU	Hungary	county	HU-VE	Veszprém	hu		2010-06-30	
HU	Hungary	city of county right	HU-VM	Veszprém	hu		2010-06-30	
HU	Hungary	county	HU-ZA	Zala	hu		2010-06-30	
HU	Hungary	city of county right	HU-ZE	Zalaegerszeg	hu		2010-06-30	
ID	Indonesia	autonomous province	ID-AC	Aceh	id	ID-SM	2010-02-19	
ID	Indonesia	province	ID-BA	Bali	id	ID-NU	2010-02-19	
ID	Indonesia	province	ID-BB	Bangka Belitung	id	ID-SM	2010-02-19	
ID	Indonesia	province	ID-BE	Bengkulu	id	ID-SM	2010-02-19	
ID	Indonesia	province	ID-BT	Banten	id	ID-JW	2010-02-19	
ID	Indonesia	province	ID-GO	Gorontalo	id	ID-SL	2010-02-19	
ID	Indonesia	province	ID-JA	Jambi	id	ID-SM	2010-02-19	
ID	Indonesia	province	ID-JB	Jawa Barat	id	ID-JW	2010-02-19	
ID	Indonesia	province	ID-JI	Jawa Timur	id	ID-JW	2010-02-19	
ID	Indonesia	special district	ID-JK	Jakarta Raya	id	ID-JW	2010-02-19	
ID	Indonesia	province	ID-JT	Jawa Tengah	id	ID-JW	2010-02-19	
ID	Indonesia	geographical unit	ID-JW	Jawa	id		2010-02-19	
ID	Indonesia	geographical unit	ID-KA	Kalimantan	id		2010-02-19	
ID	Indonesia	province	ID-KB	Kalimantan Barat	id	ID-KA	2010-02-19	
ID	Indonesia	province	ID-KI	Kalimantan Timur	id	ID-KA	2010-02-19	
ID	Indonesia	province	ID-KR	Kepulauan Riau	id	ID-SM	2010-02-19	
ID	Indonesia	province	ID-KS	Kalimantan Selatan	id	ID-KA	2010-02-19	
ID	Indonesia	province	ID-KT	Kalimantan Tengah	id	ID-KA	2010-02-19	
ID	Indonesia	province	ID-KU	Kalimantan Utara	id	ID-KA	2014-10-30	
ID	Indonesia	province	ID-LA	Lampung	id	ID-SM	2010-02-19	
ID	Indonesia	province	ID-MA	Maluku	id	ID-ML	2010-02-19	
ID	Indonesia	geographical unit	ID-ML	Maluku	id		2010-02-19	
ID	Indonesia	province	ID-MU	Maluku Utara	id	ID-ML	2010-02-19	
ID	Indonesia	province	ID-NB	Nusa Tenggara Barat	id	ID-NU	2010-02-19	
ID	Indonesia	province	ID-NT	Nusa Tenggara Timur	id	ID-NU	2010-02-19	
ID	Indonesia	geographical unit	ID-NU	Nusa Tenggara	id		2010-02-19	
ID	Indonesia	province	ID-PA	Papua	id	ID-PP	2014-10-30	
ID	Indonesia	province	ID-PB	Papua Barat	id	ID-PP	2010-02-19	
ID	Indonesia	geographical unit	ID-PP	Papua	id		2010-02-19	
ID	Indonesia	province	ID-RI	Riau	id	ID-SM	2010-02-19	
ID	Indonesia	province	ID-SA	Sulawesi Utara	id	ID-SL	2010-02-19	
ID	Indonesia	province	ID-SB	Sumatera Barat	id	ID-SM	2010-02-19	
ID	Indonesia	province	ID-SG	Sulawesi Tenggara	id	ID-SL	2010-02-19	
ID	Indonesia	geographical unit	ID-SL	Sulawesi	id		2010-02-19	
ID	Indonesia	geographical unit	ID-SM	Sumatera	id		2010-02-19	
ID	Indonesia	province	ID-SN	Sulawesi Selatan	id	ID-SL	2010-02-19	
ID	Indonesia	province	ID-SR	Sulawesi Barat	id	ID-SL	2010-02-19	
ID	Indonesia	province	ID-SS	Sumatera Selatan	id	ID-SM	2010-02-19	
ID	Indonesia	province	ID-ST	Sulawesi Tengah	id	ID-SL	2010-02-19	
ID	Indonesia	province	ID-SU	Sumatera Utara	id	ID-SM	2010-02-19	
ID	Indonesia	special region	ID-YO	Yogyakarta	id	ID-JW	2010-02-19	
IE	Ireland	province	IE-C	Connaught	en		2015-11-27	
IE	Ireland	province	IE-C	Connacht	ga		2015-11-27	
IE	Ireland	county	IE-CE	Clare	en	IE-M	2015-11-27	
IE	Ireland	county	IE-CE	An Clár	ga	IE-M	2015-11-27	
IE	Ireland	county	IE-CN	Cavan	en	IE-U	2015-11-27	
IE	Ireland	county	IE-CN	An Cabhán	ga	IE-U	2015-11-27	
IE	Ireland	county	IE-CO	Cork	en	IE-M	2015-11-27	
IE	Ireland	county	IE-CO	Corcaigh	ga	IE-M	2015-11-27	
IE	Ireland	county	IE-CW	Carlow	en	IE-L	2015-11-27	
IE	Ireland	county	IE-CW	Ceatharlach	ga	IE-L	2015-11-27	
IE	Ireland	county	IE-D	Dublin	en	IE-L	2015-11-27	
IE	Ireland	county	IE-D	Baile Átha Cliath	ga	IE-L	2015-11-27	
IE	Ireland	county	IE-DL	Donegal	en	IE-U	2015-11-27	
IE	Ireland	county	IE-DL	Dún na nGall	ga	IE-U	2015-11-27	
IE	Ireland	county	IE-G	Galway	en	IE-C	2015-11-27	
IE	Ireland	county	IE-G	Gaillimh	ga	IE-C	2015-11-27	
IE	Ireland	county	IE-KE	Kildare	en	IE-L	2015-11-27	
IE	Ireland	county	IE-KE	Cill Dara	ga	IE-L	2015-11-27	
IE	Ireland	county	IE-KK	Kilkenny	en	IE-L	2015-11-27	
IE	Ireland	county	IE-KK	Cill Chainnigh	ga	IE-L	2015-11-27	
IE	Ireland	county	IE-KY	Kerry	en	IE-M	2015-11-27	
IE	Ireland	county	IE-KY	Ciarraí	ga	IE-M	2015-11-27	
IE	Ireland	province	IE-L	Leinster	en		2015-11-27	
IE	Ireland	province	IE-L	Laighin	ga		2015-11-27	
IE	Ireland	county	IE-LD	Longford	en	IE-L	2015-11-27	
IE	Ireland	county	IE-LD	An Longfort	ga	IE-L	2015-11-27	
IE	Ireland	county	IE-LH	Louth	en	IE-L	2015-11-27	
IE	Ireland	county	IE-LH	Lú	ga	IE-L	2015-11-27	
IE	Ireland	county	IE-LK	Limerick	en	IE-M	2015-11-27	
IE	Ireland	county	IE-LK	Luimneach	ga	IE-M	2015-11-27	
IE	Ireland	county	IE-LM	Leitrim	en	IE-C	2015-11-27	
IE	Ireland	county	IE-LM	Liatroim	ga	IE-C	2015-11-27	
IE	Ireland	county	IE-LS	Laois	en	IE-L	2015-11-27	
IE	Ireland	county	IE-LS	Laois	ga	IE-L	2015-11-27	
IE	Ireland	province	IE-M	Munster	en		2015-11-27	
IE	Ireland	province	IE-M	An Mhumhain	ga		2015-11-27	
IE	Ireland	county	IE-MH	Meath	en	IE-L	2015-11-27	
IE	Ireland	county	IE-MH	An Mhí	ga	IE-L	2015-11-27	
IE	Ireland	county	IE-MN	Monaghan	en	IE-U	2015-11-27	
IE	Ireland	county	IE-MN	Muineachán	ga	IE-U	2015-11-27	
IE	Ireland	county	IE-MO	Mayo	en	IE-C	2015-11-27	
IE	Ireland	county	IE-MO	Maigh Eo	ga	IE-C	2015-11-27	
IE	Ireland	county	IE-OY	Offaly	en	IE-L	2015-11-27	
IE	Ireland	county	IE-OY	Uíbh Fhailí	ga	IE-L	2015-11-27	
IE	Ireland	county	IE-RN	Roscommon	en	IE-C	2015-11-27	
IE	Ireland	county	IE-RN	Ros Comáin	ga	IE-C	2015-11-27	
IE	Ireland	county	IE-SO	Sligo	en	IE-C	2015-11-27	
IE	Ireland	county	IE-SO	Sligeach	ga	IE-C	2015-11-27	
IE	Ireland	county	IE-TA	Tipperary	en	IE-M	2015-11-27	
IE	Ireland	county	IE-TA	Tiobraid Árann	ga	IE-M	2015-11-27	
IE	Ireland	province	IE-U	Ulster	en		2015-11-27	
IE	Ireland	province	IE-U	Ulaidh	ga		2015-11-27	
IE	Ireland	county	IE-WD	Waterford	en	IE-M	2015-11-27	
IE	Ireland	county	IE-WD	Port Láirge	ga	IE-M	2015-11-27	
IE	Ireland	county	IE-WH	Westmeath	en	IE-L	2015-11-27	
IE	Ireland	county	IE-WH	An Iarmhí	ga	IE-L	2015-11-27	
IE	Ireland	county	IE-WW	Wicklow	en	IE-L	2015-11-27	
IE	Ireland	county	IE-WW	Cill Mhantáin	ga	IE-L	2015-11-27	
IE	Ireland	county	IE-WX	Wexford	en	IE-L	2015-11-27	
IE	Ireland	county	IE-WX	Loch Garman	ga	IE-L	2015-11-27	
IL	Israel	district	IL-D	El Janūbī	ar		2015-11-27	
IL	Israel	district	IL-D	HaDarom	he		2015-11-27	
IL	Israel	district	IL-HA	Ḥeifā	ar		2015-11-27	
IL	Israel	district	IL-HA	H̱efa	he		2015-11-27	
IL	Israel	district	IL-JM	Al Quds	ar		2015-11-27	
IL	Israel	district	IL-JM	Yerushalayim	he		2015-11-27	
IL	Israel	district	IL-M	El Awsaṭ	ar		2015-11-27	
IL	Israel	district	IL-M	HaMerkaz	he		2015-11-27	
IL	Israel	district	IL-TA	Tell Abīb	ar		2015-11-27	
IL	Israel	district	IL-TA	Tel-Aviv	he		2015-11-27	
IL	Israel	district	IL-Z	Esh Shamālī	ar		2015-11-27	
IL	Israel	district	IL-Z	HaTsafon	he		2015-11-27	
IN	India	Union territory	IN-AN	Andaman and Nicobar Islands	en		2011-12-13	
IN	India	state	IN-AP	Andhra Pradesh	en		2011-12-13	
IN	India	state	IN-AR	Arunachal Pradesh	en		2011-12-13	
IN	India	state	IN-AS	Assam	en		2011-12-13	
IN	India	state	IN-BR	Bihar	en		2011-12-13	
IN	India	Union territory	IN-CH	Chandigarh	en		2011-12-13	
IN	India	state	IN-CT	Chhattisgarh	en		2011-12-13	
IN	India	Union territory	IN-DD	Daman and Diu	en		2011-12-13	
IN	India	Union territory	IN-DL	Delhi	en		2011-12-13	
IN	India	Union territory	IN-DN	Dadra and Nagar Haveli	en		2011-12-13	
IN	India	state	IN-GA	Goa	en		2011-12-13	
IN	India	state	IN-GJ	Gujarat	en		2011-12-13	
IN	India	state	IN-HP	Himachal Pradesh	en		2011-12-13	
IN	India	state	IN-HR	Haryana	en		2011-12-13	
IN	India	state	IN-JH	Jharkhand	en		2011-12-13	
IN	India	state	IN-JK	Jammu and Kashmir	en		2011-12-13	
IN	India	state	IN-KA	Karnataka	en		2011-12-13	
IN	India	state	IN-KL	Kerala	en		2011-12-13	
IN	India	Union territory	IN-LD	Lakshadweep	en		2011-12-13	
IN	India	state	IN-MH	Maharashtra	en		2011-12-13	
IN	India	state	IN-ML	Meghalaya	en		2011-12-13	
IN	India	state	IN-MN	Manipur	en		2011-12-13	
IN	India	state	IN-MP	Madhya Pradesh	en		2011-12-13	
IN	India	state	IN-MZ	Mizoram	en		2011-12-13	
IN	India	state	IN-NL	Nagaland	en		2011-12-13	
IN	India	state	IN-OR	Odisha	en		2014-10-30	
IN	India	state	IN-PB	Punjab	en		2011-12-13	
IN	India	Union territory	IN-PY	Puducherry	en		2011-12-13	
IN	India	state	IN-RJ	Rajasthan	en		2011-12-13	
IN	India	state	IN-SK	Sikkim	en		2011-12-13	
IN	India	state	IN-TG	Telangana	en		2014-10-30	
IN	India	state	IN-TN	Tamil Nadu	en		2011-12-13	
IN	India	state	IN-TR	Tripura	en		2011-12-13	
IN	India	state	IN-UP	Uttar Pradesh	en		2011-12-13	
IN	India	state	IN-UT	Uttarakhand	en		2011-12-13	
IN	India	state	IN-WB	West Bengal	en		2011-12-13	
IQ	Iraq	governorate	IQ-AN	Al Anbār	ar		2014-10-30	
IQ	Iraq	governorate	IQ-AR	Arbīl	ar		2014-10-30	
IQ	Iraq	governorate	IQ-BA	Al Başrah	ar		2014-10-30	
IQ	Iraq	governorate	IQ-BB	Bābil	ar		2014-10-30	
IQ	Iraq	governorate	IQ-BG	Baghdād	ar		2014-10-30	
IQ	Iraq	governorate	IQ-DA	Dahūk	ar		2014-10-30	
IQ	Iraq	governorate	IQ-DI	Diyālá	ar		2014-10-30	
IQ	Iraq	governorate	IQ-DQ	Dhī Qār	ar		2014-10-30	
IQ	Iraq	governorate	IQ-KA	Karbalā’	ar		2015-11-27	
IQ	Iraq	governorate	IQ-KI	Kirkūk	ar		2014-10-30	
IQ	Iraq	governorate	IQ-MA	Maysān	ar		2014-10-30	
IQ	Iraq	governorate	IQ-MU	Al Muthanná	ar		2014-10-30	
IQ	Iraq	governorate	IQ-NA	An Najaf	ar		2014-10-30	
IQ	Iraq	governorate	IQ-NI	Nīnawá	ar		2014-10-30	
IQ	Iraq	governorate	IQ-QA	Al Qādisīyah	ar		2014-10-30	
IQ	Iraq	governorate	IQ-SD	Şalāḩ ad Dīn	ar		2014-10-30	
IQ	Iraq	governorate	IQ-SU	As Sulaymānīyah	ar		2014-10-30	
IQ	Iraq	governorate	IQ-WA	Wāsiţ	ar		2014-10-30	
IR	Iran	province	IR-01	Āz̄ārbāyjān-e Shārqī	fa		2014-12-18	
IR	Iran	province	IR-02	Āz̄ārbāyjān-e Ghārbī	fa		2014-12-18	
IR	Iran	province	IR-03	Ardabīl	fa		2014-12-18	
IR	Iran	province	IR-04	Eşfahān	fa		2014-12-18	
IR	Iran	province	IR-05	Īlām	fa		2014-12-18	
IR	Iran	province	IR-06	Būshehr	fa		2014-12-18	
IR	Iran	province	IR-07	Tehrān	fa		2014-12-18	
IR	Iran	province	IR-08	Chahār Maḩāl va Bakhtīārī	fa		2015-11-27	
IR	Iran	province	IR-10	Khūzestān	fa		2014-12-18	
IR	Iran	province	IR-11	Zanjān	fa		2014-12-18	
IR	Iran	province	IR-12	Semnān	fa		2014-12-18	
IR	Iran	province	IR-13	Sīstān va Balūchestān	fa		2014-12-18	
IR	Iran	province	IR-14	Fārs	fa		2014-12-18	
IR	Iran	province	IR-15	Kermān	fa		2014-12-18	
IR	Iran	province	IR-16	Kordestān	fa		2014-12-18	
IR	Iran	province	IR-17	Kermānshāh	fa		2014-12-18	
IR	Iran	province	IR-18	Kohgīlūyeh va Bowyer Aḩmad	fa		2015-11-27	
IR	Iran	province	IR-19	Gīlān	fa		2014-12-18	
IR	Iran	province	IR-20	Lorestān	fa		2014-12-18	
IR	Iran	province	IR-21	Māzandarān	fa		2014-12-18	
IR	Iran	province	IR-22	Markazī	fa		2014-12-18	
IR	Iran	province	IR-23	Hormozgān	fa		2014-12-18	
IR	Iran	province	IR-24	Hamadān	fa		2014-12-18	
IR	Iran	province	IR-25	Yazd	fa		2014-12-18	
IR	Iran	province	IR-26	Qom	fa		2014-12-18	
IR	Iran	province	IR-27	Golestān	fa		2014-12-18	
IR	Iran	province	IR-28	Qazvīn	fa		2014-12-18	
IR	Iran	province	IR-29	Khorāsān-e Jonūbī	fa		2015-11-27	
IR	Iran	province	IR-30	Khorāsān-e Raẕavī	fa		2015-11-27	
IR	Iran	province	IR-31	Khorāsān-e Shomālī	fa		2015-11-27	
IR	Iran	province	IR-32	Alborz	fa		2014-10-30	
IS	Iceland	region	IS-1	Höfuðborgarsvæði utan Reykjavíkur	is		2015-11-27	
IS	Iceland	region	IS-2	Suðurnes	is		2015-11-27	
IS	Iceland	region	IS-3	Vesturland	is		2015-11-27	
IS	Iceland	region	IS-4	Vestfirðir	is		2015-11-27	
IS	Iceland	region	IS-5	Norðurland vestra	is		2015-11-27	
IS	Iceland	region	IS-6	Norðurland eystra	is		2015-11-27	
IS	Iceland	region	IS-7	Austurland	is		2015-11-27	
IS	Iceland	region	IS-8	Suðurland	is		2015-11-27	
IT	Italy	region	IT-21	Piemonte	it		2010-02-19	
IT	Italy	region	IT-23	Val d'Aoste	fr		2010-02-19	
IT	Italy	region	IT-23	Valle d'Aosta	it		2010-02-19	
IT	Italy	region	IT-25	Lombardia	it		2010-02-19	
IT	Italy	region	IT-32	Trentino-Südtirol	de		2010-02-19	
IT	Italy	region	IT-32	Trentino-Alto Adige	it		2010-02-19	
IT	Italy	region	IT-34	Veneto	it		2010-02-19	
